Æò±Õ±â¿Â,Æò±Õ½Àµµ,Æò±ÕÇ³¼Ó,Ã¼°¨¿Âµµ,Æò±ÕÀü¿î·®,½Ã±º±¸,¿äÀÏ,Diff,SUM
4.599999905,50.20000076,1.100000024,4.202576503,1.3,18,5,13.29999983,1117
4.800000191,56,1.399999976,3.993876287,1.3,19,5,10.3,345
4.5,56.5,2.299999952,2.713984483,1.3,20,5,9.899999619,1090
4.300000191,35.40000153,1.600000024,3.185712405,1.3,21,5,10.90000021,636
3.5,56.40000153,2,1.841407493,1.3,22,5,10.30000043,798
4.300000191,51.59999847,1.100000024,3.872602795,1.3,23,5,10.90000001,360
4.199999809,53.29999924,1.700000048,2.957620581,1.3,24,5,10.80000037,632
6.099999905,60.59999847,0.5,7.079839728,0.1,1,6,10.89999998,1399
6.5,61.59999847,1.100000024,6.292412081,0.1,2,6,11.00000018,1078
6.5,63.90000153,1,6.445841591,0.1,3,6,10.90000021,881
6.199999809,70.40000153,1.200000048,5.81851841,0.1,4,6,9.000000238,1967
6.400000095,63.40000153,0.899999976,6.504370865,0.1,5,6,9.699999572,1418
6.599999905,61,1.100000024,6.402403317,0.1,6,6,11.5,248
6.699999809,59.09999847,1.5,6.002293876,0.1,7,6,9.39999962,672
6.400000095,60.70000076,1.200000048,6.039782063,0.1,8,6,10.79999983,423
6.800000191,61.90000153,0.600000024,7.549069607,0.1,9,6,12.80000019,1140
5.300000191,65.80000305,0.400000006,6.576622586,0.1,10,6,13.7999996,297
6.300000191,62.09999847,1.600000024,5.441897343,0.1,11,6,10.90000033,522
6.900000095,61.5,1.600000024,6.118752717,0.1,12,6,9.299999715,409
6.099999905,68.19999695,0.899999976,6.178732485,0.1,13,6,10.2000004,675
5.699999809,62,1.200000048,5.26536007,0.1,14,6,9.399999976,1060
6.599999905,58.29999924,1.200000048,6.261045188,0.1,15,6,10.80000019,1126
6.400000095,63,1.600000024,5.554706482,0.1,16,6,11.7000004,765
6.199999809,62.5,0.899999976,6.287278439,0.1,17,6,10.79999983,812
6.300000191,58.70000076,0.699999988,6.7873452,0.1,18,6,12.79999981,1272
6.800000191,63.29999924,1.200000048,6.482308841,0.1,19,6,9.800000428,357
6.5,65.80000305,1.799999952,5.46371569,0.1,20,6,8.700000285,1298
6.400000095,42.40000153,1.100000024,6.182420845,0.1,21,6,10.30000019,765
5.599999905,65.80000305,1.299999952,5.017087749,0.1,22,6,9.700000166,943
6.5,61,1,6.445841591,0.1,23,6,9.89999962,383
6.400000095,62.29999924,1.200000048,6.039782063,0.1,24,6,10.29999983,654
6,69.59999847,0.800000012,6.258002626,6.1,1,7,8.099999905,1390
6.199999809,70.30000305,1.5,5.440731269,6.1,2,7,8.399999858,925
6,71.59999847,1.299999952,5.462000405,6.1,3,7,8.900000095,872
5.5,79.40000153,1.299999952,4.905859718,6.1,4,7,8.60000038,2034
6.099999905,75.09999847,1.299999952,5.573228437,6.1,5,7,7.700000285,1497
6.400000095,69.09999847,1.5,5.665356633,6.1,6,7,8.200000048,312
6,73.09999847,1.899999976,4.79817256,6.1,7,7,8.100000142,669
6.099999905,72.5,1.299999952,5.573228437,6.1,8,7,8.5,413
6.300000191,70.5,0.899999976,6.395824911,6.1,9,7,10.09999967,1077
5.199999809,71.80000305,0.600000024,5.856985184,6.1,10,7,11.19999962,311
6,68.90000153,1.799999952,4.895074381,6.1,11,7,9.200000048,443
6.599999905,72.90000153,1.700000048,5.676346672,6.1,12,7,8.100000142,413
5.300000191,77.80000305,1.100000024,4.972516202,6.1,13,7,9.499999644,762
5.199999809,71.5,1.100000024,4.862524442,6.1,14,7,8.100000024,914
6.699999809,67.80000305,1.600000024,5.8931339,6.1,15,7,8.80000019,1021
6.099999905,71.59999847,1.700000048,5.109945426,6.1,16,7,9.300000428,710
5.900000095,69.90000153,1.299999952,5.350772374,6.1,17,7,8.300000428,797
6.300000191,67.90000153,0.800000012,6.581156217,6.1,18,7,10.00000036,1246
6.300000191,75,0.899999976,6.395824911,6.1,19,7,8.799999715,340
5.800000191,76.90000153,2.099999905,4.386799888,6.1,20,7,8.299999715,1207
5.900000095,51.20000076,1.5,5.103794026,6.1,21,7,8.199999572,702
5.099999905,74.40000153,1.600000024,4.088186057,6.1,22,7,7.700000048,908
6.199999809,69.19999695,1.100000024,5.962437849,6.1,23,7,8.19999981,297
6,70.30000305,1.5,5.216106441,6.1,24,7,7.89999962,602
1.299999952,43.70000076,2.799999952,-1.434546123,0.5,1,1,6.200000047,974
1.899999976,46.5,4,-1.555764827,0.5,2,1,6.399999976,574
1.600000024,46.29999924,2.299999952,-0.641133184,0.5,3,1,6.900000095,531
1.399999976,48.90000153,2.5,-1.059419866,0.5,4,1,5.699999809,1178
1.200000048,47.90000153,3.299999952,-1.936297211,0.5,5,1,6.299999953,797
2.099999905,44.09999847,3,-0.650976107,0.5,6,1,6.800000012,192
1.5,44.90000153,3.599999905,-1.785316657,0.5,7,1,6.299999953,435
1.700000048,44.29999924,3.099999905,-1.197963937,0.5,8,1,6.100000203,322
2.299999952,41.79999924,1.799999952,0.687128645,0.5,9,1,6.899999797,693
1.5,43,1.600000024,0.027053277,0.5,10,1,7.099999785,196
1.899999976,43.79999924,2.799999952,-0.730601528,0.5,11,1,6.699999809,356
1.899999976,45.09999847,3.099999905,-0.961590483,0.5,12,1,6.000000179,319
1.299999952,47.09999847,2.5,-1.175798824,0.5,13,1,6.200000047,486
0.699999988,43.59999847,2.599999905,-1.965073818,0.5,14,1,6,622
2.299999952,42,3,-0.415161221,0.5,15,1,6.399999812,612
1.600000024,43.5,3.400000095,-1.531243748,0.5,16,1,7.099999905,444
1.399999976,44.59999847,2.400000095,-0.967625724,0.5,17,1,6.800000191,444
2.5,42.09999847,1.600000024,1.155145746,0.5,18,1,6.200000197,745
1.799999952,45.20000076,2.400000095,-0.503456187,0.5,19,1,6.300000012,221
1.299999952,47.90000153,5,-2.829426643,0.5,20,1,6.000000119,833
1.200000048,24.79999924,3,-1.712142672,0.5,21,1,6.600000024,460
0.800000012,46.79999924,3.5,-2.553220324,0.5,22,1,5.999999881,577
1.5,43.70000076,2.200000048,-0.658501767,0.5,23,1,6.499999881,311
1.600000024,45.20000076,2.700000048,-0.999976164,0.5,24,1,6.699999929,419
-0.400000006,39.70000076,2.599999905,-3.248820183,1,1,2,5.5,1098
0,41.29999924,3.700000048,-3.646256241,1,2,2,5.599999905,606
-0.300000012,42.59999847,2.200000048,-2.734476047,1,3,2,7,549
-0.300000012,46.20000076,2.599999905,-3.132115974,1,4,2,5.299999952,1326
-0.5,44.70000076,2.799999952,-3.546379771,1,5,2,5.599999904,896
0.200000003,39.09999847,2.900000095,-2.8093815,1,6,2,5.599999904,197
-0.300000012,42.09999847,3.700000048,-4.005410493,1,7,2,5.200000048,521
-0.100000001,42.09999847,2.900000095,-3.162241596,1,8,2,5.5,294
0.400000006,37.20000076,1.700000048,-1.347028669,1,9,2,6.400000095,748
-0.400000006,39.29999924,1.799999952,-2.383534373,1,10,2,6.5,218
-0.100000001,39.29999924,2.900000095,-3.162241596,1,11,2,5.5,378
0.300000012,41.5,3.200000048,-2.929703718,1,12,2,5.700000048,307
-0.400000006,44,2.400000095,-3.056388749,1,13,2,5.700000048,550
-0.899999976,39.09999847,2.299999952,-3.533476025,1,14,2,5.5,632
0.600000024,38.90000153,3,-2.419587189,1,15,2,5.599999905,697
0,39.40000153,3.200000048,-3.285079431,1,16,2,6.900000095,507
-0.5,40.29999924,2.599999905,-3.365524391,1,17,2,5.599999905,603
0.600000024,37.09999847,1.700000048,-1.12046815,1,18,2,6.399999857,829
0.100000001,43,2.099999905,-2.165682817,1,19,2,5.600000143,241
-0.300000012,45,4.599999905,-4.567833979,1,20,2,5.400000095,908
-0.600000024,21.29999924,2.900000095,-3.750341774,1,21,2,5.700000048,560
-1,42.90000153,3.299999952,-4.548208478,1,22,2,5.5,648
-0.200000003,39.5,2.099999905,-2.510550322,1,23,2,6.100000143,352
-0.400000006,40.5,2.700000048,-3.340356906,1,24,2,5.299999953,462
0.899999976,50,1.899999976,-1.023762832,2.8,1,3,8.199999809,1027
1.100000024,51.79999924,3.099999905,-1.907084579,2.8,2,3,8.399999857,702
0.899999976,53.29999924,1.899999976,-1.023762832,2.8,3,3,8.80000019,579
1,56.29999924,2.299999952,-1.335295494,2.8,4,3,7.899999857,1539
0.899999976,54.20000076,2.099999905,-1.246036182,2.8,5,3,7.899999857,869
1.399999976,50.09999847,2.299999952,-0.872520667,2.8,6,3,8.600000143,240
1,51.5,3.400000095,-2.245130834,2.8,7,3,8.100000143,446
1.100000024,51.59999847,2.700000048,-1.585071341,2.8,8,3,8.400000095,334
1.299999952,47.90000153,1.5,-0.062582117,2.8,9,3,9.799999952,788
0.5,51.09999847,1.200000048,-0.487486461,2.8,10,3,11.10000038,229
1.100000024,49.90000153,2.799999952,-1.669194229,2.8,11,3,8.69999981,375
1.399999976,51,3.299999952,-1.698850822,2.8,12,3,8.199999809,338
0.600000024,56.40000153,1.799999952,-1.246251723,2.8,13,3,9.100000143,521
0.200000003,51.29999924,2.099999905,-2.050726982,2.8,14,3,9.30000019,709
1.700000048,48.70000076,2.400000095,-0.619498467,2.8,15,3,9.099999905,782
1.200000048,50.59999847,2.700000048,-1.468052278,2.8,16,3,9.800000191,551
0.800000012,51,2.200000048,-1.465825079,2.8,17,3,8.999999761,533
1.600000024,47.09999847,1.600000024,0.139862551,2.8,18,3,8.599999905,804
1.5,52.5,1.5,0.162042979,2.8,19,3,9.599999904,237
1,54.40000153,3.400000095,-2.245130834,2.8,20,3,8.100000143,901
0.800000012,33.5,2.400000095,-1.663880031,2.8,21,3,8.400000095,567
0.200000003,55.20000076,2.700000048,-2.638242684,2.8,22,3,9.200000286,703
1,50.79999924,1.700000048,-0.66734718,2.8,23,3,9.000000239,344
0.899999976,51.20000076,2.400000095,-1.547837682,2.8,24,3,8.099999904,476
4.400000095,48.29999924,1.700000048,3.184181404,0.8,1,4,10.79999983,1125
4.5,50.29999924,3,2.178801963,0.8,2,4,10.29999983,764
4.199999809,52.09999847,2.099999905,2.54750612,0.8,3,4,12.09999979,631
4.300000191,55.40000153,2.299999952,2.482597276,0.8,4,4,10,1545
4.5,54.59999847,2.099999905,2.892373838,0.8,5,4,9.899999619,905
4.699999809,49,2.400000095,2.861772998,0.8,6,4,10.99999964,219
4.300000191,52.5,3.5,1.619925972,0.8,7,4,10.20000041,488
4.300000191,52.79999924,3,1.942987358,0.8,8,4,10.50000036,358
4.599999905,47.20000076,1.5,3.643731034,0.8,9,4,12.49999976,838
3.700000048,50.29999924,1.200000048,3.052726971,0.8,10,4,14,240
4.400000095,49.29999924,2.700000048,2.27655691,0.8,11,4,11.89999986,393
4.800000191,51.20000076,3,2.532524432,0.8,12,4,10.40000019,316
4.099999905,54.70000076,1.799999952,2.734237301,0.8,13,4,11.69999957,530
3.599999905,49.79999924,2.099999905,1.85777123,0.8,14,4,11.69999981,709
5,48.90000153,2.400000095,3.209900394,0.8,15,4,11.00000019,781
4.400000095,49,2.799999952,2.202500979,0.8,16,4,11.40000021,512
4.199999809,49.90000153,2,2.64335682,0.8,17,4,11.39999962,551
4.900000095,46.09999847,1.799999952,3.644063611,0.8,18,4,11.59999982,871
4.699999809,52.59999847,1.700000048,3.524021828,0.8,19,4,10.70000038,233
4.400000095,54.09999847,3.599999905,1.679553494,0.8,20,4,10.10000038,973
4.199999809,32.40000153,2.400000095,2.281561041,0.8,21,4,11.19999981,542
3.5,54.5,3,0.999727814,0.8,22,4,10.70000041,730
4.5,49.29999924,1.700000048,3.297461545,0.8,23,4,11.40000039,326
4.300000191,50.59999847,2.700000048,2.159537986,0.8,24,4,11,502
6,37.59999847,1.299999952,5.462000405,0.1,1,5,9.80000019,2340
6.199999809,40,1.899999976,5.026483533,0.1,2,5,10.60000038,1650
6.099999905,38.79999924,1.600000024,5.216278526,0.1,3,5,11.60000014,1333
5.5,49.40000153,1.399999976,4.7763837,0.1,4,5,10.69999963,3502
5.900000095,42.79999924,1.200000048,5.486623722,0.1,5,5,10.10000014,2243
6.5,37.5,1.5,5.777669047,0.1,6,5,10.49999964,399
5.800000191,41.20000076,2,4.47638479,0.1,7,5,11.20000037,1089
5.900000095,41.79999924,1.600000024,4.990660248,0.1,8,5,11.5,705
6.400000095,34.5,0.899999976,6.504370865,0.1,9,5,12.69999999,1850
5.199999809,38,0.899999976,5.201817863,0.1,10,5,14.19999957,332
6.099999905,37.5,1.799999952,5.008802534,0.1,11,5,11.80000037,807
6.400000095,40.70000076,2,5.163770005,0.1,12,5,10.7000004,556
5.199999809,45.40000153,1.200000048,4.712201729,0.1,13,5,12.29999983,1034
4.900000095,39.09999847,1.200000048,4.380307041,0.1,14,5,11.69999963,1585
6.400000095,38,1.600000024,5.554706482,0.1,15,5,11.59999979,1894
6.400000095,37.90000153,2,5.163770005,0.1,16,5,10.60000014,1172
5.900000095,37.20000076,1.5,5.103794026,0.1,17,5,11.10000002,1201
6.599999905,35.90000153,1.200000048,6.261045188,0.1,18,5,11.69999957,2135
6.099999905,43.09999847,1.100000024,5.852446613,0.1,19,5,11.19999981,532
5.800000191,46.40000153,1.899999976,4.569861587,0.1,20,5,10.7000004,2242
5.800000191,19.20000076,1.600000024,4.877851108,0.1,21,5,11.20000017,1033
4.800000191,42.29999924,1.5,3.868356398,0.1,22,5,11.5,1623
6.099999905,37.59999847,1.200000048,5.707886847,0.1,23,5,10.59999979,519
6.099999905,38.59999847,1.5,5.328418855,0.1,24,5,10.29999983,977
7.800000191,40.20000076,0.899999976,8.024015775,3,1,6,14.69999981,1786
8.100000381,42,1,8.194633466,3,2,6,14.59999979,1193
8,38.90000153,1.100000024,7.942282191,3,3,6,14.5,1089
7.5,54.20000076,1.399999976,7.012119775,3,4,6,13.30000043,2529
8.199999809,40,0.699999988,8.816474829,3,5,6,13.20000029,1679
8.199999809,39.70000076,1.100000024,8.162264663,3,6,6,15.39999926,302
8.199999809,40.09999847,1.600000024,7.585272603,3,7,6,12.89999962,711
8,40.29999924,1.100000024,7.942282191,3,8,6,14.79999924,502
8.199999809,36.5,0.800000012,8.627793913,3,9,6,16.30000078,1403
6.599999905,42,0.5,7.602612746,3,10,6,17.49999929,293
7.900000095,38.79999924,1.600000024,7.246845186,3,11,6,14.90000021,564
8.5,42.09999847,1.600000024,7.923700559,3,12,6,13.40000081,375
7.400000095,48.59999847,1,7.42953689,3,13,6,14.59999967,730
7.400000095,38.40000153,1.299999952,7.019194436,3,14,6,13.80000019,1145
8.199999809,35.40000153,1.299999952,7.909019217,3,15,6,14.90000033,1272
8.100000381,44.5,1.5,7.574669818,3,16,6,15.30000043,941
7.800000191,38.09999847,1.100000024,7.72229972,3,17,6,14.89999962,896
8.100000381,37.5,0.800000012,8.520076735,3,18,6,16.40000038,1528
8.399999619,45.5,1,8.522531031,3,19,6,14,372
8.100000381,47.40000153,1.600000024,7.472464002,3,20,6,12.80000043,1634
8.199999809,19.20000076,1.100000024,8.162264663,3,21,6,14.69999957,808
7.199999809,42.79999924,1.399999976,6.67675915,3,22,6,13.19999981,1101
8.199999809,38.40000153,1,8.303932307,3,23,6,13.59999967,394
7.900000095,39.90000153,1.200000048,7.699257084,3,24,6,14.10000038,733
9.100000381,55.40000153,1,9.287628127,9,1,7,8.39999962,1530
9.199999809,56.70000076,1.5,8.81010691,9,2,7,8.599999905,1047
9.199999809,57.5,1.299999952,9.021300592,9,3,7,9.100000381,970
8.699999809,66.30000305,1.299999952,8.465159905,9,4,7,8.599999905,2236
9.300000191,61.90000153,1,9.506226851,9,5,7,7.199999811,1614
9.5,56.09999847,1.399999976,9.24785585,9,6,7,8.299999715,287
9,61.70000076,2.099999905,8.065386329,9,7,7,7.39999962,647
9,61.59999847,1.600000024,8.487746794,9,8,7,8.199999809,498
9.399999619,54.79999924,1,9.615525692,9,9,7,9.89999962,1204
8.300000191,57.70000076,0.699999988,8.923271555,9,10,7,11.70000029,253
9.199999809,56.90000153,1.899999976,8.451151394,9,11,7,9.199999809,549
9.5,61.09999847,1.799999952,8.87556354,9,12,7,8.099999905,412
8.600000381,64.5,1,8.741130797,9,13,7,9.099999905,673
8.600000381,57.29999924,1.299999952,8.353932404,9,14,7,7.699999809,994
9.600000381,55.40000153,1.5,9.259357638,9,15,7,9,1203
9.100000381,59.09999847,1.700000048,8.508353445,9,16,7,9.400000571,838
9.199999809,57.09999847,1.200000048,9.137468453,9,17,7,8.600000381,819
9.399999619,51.5,0.899999976,9.760752076,9,18,7,10.60000038,1400
9.300000191,63.59999847,1,9.506226851,9,19,7,8.600000381,347
9,64.40000153,1.799999952,8.306922232,9,20,7,8.800000189,1475
9.199999809,40.5,1.399999976,8.912495225,9,21,7,8.300000191,796
8.399999619,62.20000076,1.700000048,7.715390836,9,22,7,7.099999429,1071
9.5,56.5,1,9.724825575,9,23,7,7.599999905,321
9.300000191,58.09999847,1.600000024,8.82617475,9,24,7,8,705
7.5,51.90000153,1.700000048,6.695869024,3.4,1,1,8.799999715,974
8,52.70000076,1.799999952,7.169639615,3.4,2,1,9.200000285,568
8.100000381,52.09999847,1.700000048,7.375550952,3.4,3,1,10.70000005,522
7,60.20000076,1.700000048,6.129467778,3.4,4,1,8.700000048,1176
7.199999809,58.09999847,1.899999976,6.168039486,3.4,5,1,8.200000285,822
8.399999619,50.20000076,1.899999976,7.537906413,3.4,6,1,9,197
7.300000191,54.40000153,2.200000048,6.030748866,3.4,7,1,8.599999905,376
7.400000095,54.29999924,2.200000048,6.14608066,3.4,8,1,8.69999981,283
8.5,49.40000153,1.600000024,7.923700559,3.4,9,1,10.69999981,569
7.599999905,50.70000076,1.200000048,7.367361869,3.4,10,1,10.10000014,181
8.100000381,50.20000076,1.899999976,7.195440498,3.4,11,1,9.599999905,262
7.800000191,55,2.099999905,6.68591655,3.4,12,1,9.000000475,234
6.900000095,59.90000153,1.600000024,6.118752717,3.4,13,1,10.39999986,441
6.599999905,54.59999847,1.700000048,5.676346672,3.4,14,1,9.900000214,581
8.300000191,50.90000153,2,7.340490309,3.4,15,1,8.300000189,636
7.900000095,51.20000076,2.099999905,6.800872274,3.4,16,1,10.30000019,410
7.900000095,49.90000153,1.5,7.350044454,3.4,17,1,10.40000033,432
8.5,49.5,1.399999976,8.129987812,3.4,18,1,9.200000285,661
7.5,55.20000076,1.700000048,6.695869024,3.4,19,1,9.099999668,199
7.099999905,58.70000076,3.099999905,5.184121423,3.4,20,1,8.700000285,779
7.400000095,34.79999924,2,6.309412213,3.4,21,1,10.10000014,492
6.699999809,57.40000153,2.200000048,5.338757004,3.4,22,1,9.80000019,572
7.699999809,51.5,1.399999976,7.235693169,3.4,23,1,9.700000048,275
7.900000095,51.70000076,2.200000048,6.722740178,3.4,24,1,9.700000285,431
7,40.59999847,1.799999952,6.032356998,0.5,1,2,7.700000048,1021
7.5,43,2.099999905,6.341048832,0.5,2,2,7.599999905,677
7.599999905,41.40000153,1.799999952,6.71472646,0.5,3,2,8.700000285,566
6.400000095,48.09999847,2.099999905,5.076534777,0.5,4,2,8.699999572,1396
6.599999905,44.40000153,2.200000048,5.22342521,0.5,5,2,7.399999858,929
8,39.29999924,2.099999905,6.915827997,0.5,6,2,8.200000285,171
6.599999905,40.70000076,2.799999952,4.783630837,0.5,7,2,8.200000048,461
6.900000095,40.40000153,2.299999952,5.49063372,0.5,8,2,8.499999762,308
8.199999809,36.40000153,1.600000024,7.585272603,0.5,9,2,9.000000001,762
7.099999905,39.40000153,1.299999952,6.685509811,0.5,10,2,10.50000024,177
7.699999809,39,2.099999905,6.570960279,0.5,11,2,7.899999858,350
7.199999809,42.70000076,2.5,5.690557915,0.5,12,2,8.19999981,294
6.099999905,47.29999924,1.899999976,4.912328046,0.5,13,2,10.00000024,523
6,40.29999924,2.299999952,4.449390187,0.5,14,2,9.19999981,677
7.699999809,38.59999847,2.299999952,6.416183098,0.5,15,2,7.499999999,688
7.400000095,40.5,2.200000048,6.14608066,0.5,16,2,8.799999715,512
7.300000191,39.59999847,1.5,6.676169433,0.5,17,2,8.099999668,502
7.800000191,39.90000153,1.299999952,7.464107092,0.5,18,2,9.899999858,829
7,42.29999924,2,5.851155221,0.5,19,2,8.200000048,199
6.5,46.20000076,3.599999905,4.188597199,0.5,20,2,8.39999962,814
6.599999905,20.5,2.400000095,5.066578546,0.5,21,2,9.200000285,515
6,44.59999847,2.700000048,4.148861364,0.5,22,2,9.299999834,646
7.099999905,39.40000153,1.600000024,6.344370995,0.5,23,2,8.69999981,290
7.5,40.20000076,2.299999952,6.184795891,0.5,24,2,7.600000142,436
7.099999905,36,1.200000048,6.814203529,0.1,1,3,10.49999953,1134
7.400000095,39.29999924,1.700000048,6.582588883,0.1,2,3,11.29999983,744
7.300000191,36.59999847,1.399999976,6.788546381,0.1,3,3,10.59999991,599
6.400000095,44.59999847,1.5,5.665356633,0.1,4,3,9.999999762,1506
6.900000095,39,1.299999952,6.463053749,0.1,5,3,9.499999525,974
7.599999905,34.79999924,1.399999976,7.123906472,0.1,6,3,10.79999995,202
7,36.59999847,1.799999952,6.032356998,0.1,7,3,9.900000332,484
7.199999809,36.70000076,1.600000024,6.457180135,0.1,8,3,9.499999525,347
7.900000095,32.20000076,1,7.976034221,0.1,9,3,12.89999986,730
6.900000095,34.20000076,0.699999988,7.428123004,0.1,10,3,13.30000037,167
7.400000095,35.5,1.899999976,6.396351004,0.1,11,3,10.5,366
7.5,36.40000153,1.899999976,6.51050649,0.1,12,3,10.29999972,297
6.400000095,40.59999847,1.299999952,5.906913061,0.1,13,3,11.49999964,551
6.199999809,34.5,1.399999976,5.558891113,0.1,14,3,11,694
7.599999905,34.90000153,1.5,7.013106675,0.1,15,3,10.20000005,671
7.400000095,37.20000076,1.799999952,6.487270153,0.1,16,3,11.70000029,505
7.199999809,35,1.399999976,6.67675915,0.1,17,3,10.60000014,552
7.300000191,35.59999847,1.200000048,7.035467181,0.1,18,3,12,852
7.300000191,37.70000076,1.399999976,6.788546381,0.1,19,3,10.20000005,224
6.699999809,41,2.400000095,5.182620827,0.1,20,3,10.29999983,941
7.199999809,16.29999924,1.399999976,6.67675915,0.1,21,3,11.10000038,537
6,39.5,1.600000024,5.103469387,0.1,22,3,10.8999998,673
7.199999809,34.79999924,1.200000048,6.924835091,0.1,23,3,10.80000043,218
7.199999809,36,1.700000048,6.35602806,0.1,24,3,10.10000038,415
7.099999905,43.59999847,1.100000024,6.95236002,3,1,4,10.09999991,1047
7.400000095,45.20000076,1.600000024,6.682798951,3,2,4,11.4000001,716
7.400000095,44.79999924,1.299999952,7.019194436,3,3,4,11.4000001,611
6.699999809,53.5,1.5,6.002293876,3,4,4,11,1340
7,45.29999924,1,6.992338921,3,5,4,9.500000475,902
7.599999905,43,1.5,7.013106675,3,6,4,10.69999981,191
6.900000095,45.70000076,1.799999952,5.918628845,3,7,4,10.80000019,499
6.800000191,45.90000153,1.700000048,5.902907495,3,8,4,11.10000014,332
7.900000095,40.79999924,0.899999976,8.132561729,3,9,4,12.19999957,763
6.400000095,45.59999847,0.600000024,7.126048501,3,10,4,13.99999962,179
7.300000191,43.09999847,2.200000048,6.030748866,3,11,4,11.29999972,375
7.699999809,44.79999924,1.899999976,6.738817463,3,12,4,9.89999962,307
6.5,51.70000076,1.100000024,6.292412081,3,13,4,11.89999986,550
6.400000095,44.29999924,1.299999952,5.906913061,3,14,4,11,673
7.400000095,41.59999847,1.5,6.788481847,3,15,4,11.29999972,735
7.5,44.29999924,1.799999952,6.600998306,3,16,4,11.20000005,550
7.099999905,43.70000076,1.5,6.451544068,3,17,4,10.69999981,615
7.599999905,41.09999847,1.200000048,7.367361869,3,18,4,12.10000002,922
7.300000191,47,1.100000024,7.172343016,3,19,4,10.30000043,189
